id,name,host_id,host_name,neighbourhood,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,reviews_per_month,number_of_reviews,last_review,calculated_host_listings_count,availability_365
1560067,Central Bangkok closed by Sathorn,7667490,Egg,"Bangkok, Thailand",Sathon,13.72053,100.53854,Entire home/apt,,180,0.65,85,4/16/2016,1,0
941865,Suite Room 3 at MetroPoint,610315,Kasem,,Bang Kapi,13.76872,100.63338,Private room,,1,0.17,1,1/1/2024,3,364
1571204,Vintage Elegance in the Heart of Bangkok,8214044,Evan From Sanctuary House,"Bangkok, Krung Thep Maha Nakhon, Thailand",Sathon,13.72052,100.54682,Entire home/apt,864,1,2.58,335,6/11/2024,8,355
952677,Standard Room Decor do Hostel,5171292,Somsak,"Klong San, Bangkok, Thailand",Khlong San,13.7204,100.50757,Private room,,1,0.02,3,2/7/2015,6,365
959254,"Deluxe Condo, Nana, Pool/GYM/Sauna",5153476,Natcha,,Khlong Toei,13.71516,100.56806,Entire home/apt,,30,,0,,1,0
1585084,Luxury 3 Bedrooms Suite @BTS Phrompong,8444643,Kiattisak,"Bangkok, Wattana, Thailand",Vadhana,13.73616,100.57224,Entire home/apt,6500,100,0.36,46,2/26/2019,59,365
960858,"New, Stylish & Luxury Studio Condo",3769704,Pat,,Sai Mai,13.9077,100.64473,Private room,,1,,0,,1,0
969792,1 penthouse in central Bangkok,5297436,Anya,,Ratchathewi,13.7547,100.53268,Entire home/apt,,1,,0,,1,0
973830,BangLuang House1 @ Bangkok Thailand,5325919,วสวัตติ์,"Bangkok, Thailand",Bangkok Yai,13.73292,100.46413,Private room,2204,1,0.64,87,4/23/2024,3,336
1589614,็Home with club house,6364900,Somkid,,Pra Wet,13.72352,100.6536,Entire home/apt,,1,,0,,1,0
1621954,Baan Nampetch Hostel(Doublebed W),8626494,Paula,,Phra Nakhon,13.76052,100.50066,Private room,950,1,1.88,243,2/8/2024,7,365
1836007,Cozy1 BR - 3 min to BTS - (Wifi) #A,5260038,Great,"Bangkok, Thailand",Bang Na,13.67939,100.61008,Entire home/apt,1000,4,0.66,85,9/7/2022,1,47
1842066,ICONSIAM River view  on 49th floor,9626074,Weera,,Bang Rak,13.72287,100.51678,Private room,,180,0.12,15,12/8/2015,1,0
1629978,iSanook Eco Studio 7,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73244,100.52204,Private room,,30,0.17,22,5/27/2024,55,191
1849029,Self catering cozy1-bed near BTS,9652914,Jirasak,,Vadhana,13.7137,100.59637,Entire home/apt,,30,0.05,6,1/1/2017,1,0
1630348,BANGKOK HUB DORM public transport,8664261,Kriengkrai,"Bangkok, Thailand",Sathon,13.71711,100.51524,Shared room,,2,0.21,27,8/1/2019,6,0
1862089,Perfect Escape: Sunny Rooftop EnSuite Oasis,1927968,Evan,"Bangkok, Krung Thep Maha Nakhon, Thailand",Sathon,13.720548,100.54697,Entire home/apt,729,1,3.45,446,6/2/2024,49,358
1862377,Urban Studio Oasis - Central Bangkok & MRT,8214044,Evan From Sanctuary House,"Bangkok, Krung Thep Maha Nakhon, Thailand",Sathon,13.72063,100.54694,Entire home/apt,1000,1,2.8,340,6/9/2024,8,324
1630813,iSanook Suite Deluxe 45 sqm 1,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73232,100.52336,Private room,2850,30,0.09,11,9/27/2023,55,298
1630920,iSanook Studio 32 sqm 6,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73241,100.52168,Private room,,30,0.18,23,1/11/2018,55,330
1631106,iSanook Family Suite Deluxe 67 sqm 1,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73195,100.52318,Private room,,30,0.27,34,1/24/2023,55,299
1638413,Cool Studio 1 walk 5 min to BTS. S. Taksin,2129668,Wimonpak,,Sathon,13.71637,100.51592,Entire home/apt,850,1,1.75,228,11/18/2019,44,176
1882107,1BR/1 min to BTS Krungthonburi,9797599,Littlehome,"Bangkok, Thailand",Khlong San,13.72215,100.50504,Entire home/apt,2388,20,0.27,34,4/6/2018,9,365
1887544,"""Serviced 2 Bed Scenic SkyVillas""",6132593,Salvatore,"Bangkok, Yannawa, Thailand",Sathon,13.72096,100.52911,Entire home/apt,4050,2,1.17,150,6/14/2024,7,184
1645379,Heart of Bangkok,8191888,Nan,"Bangkok, Thailand",Vadhana,13.73944,100.55863,Private room,,30,0.05,7,3/15/2016,6,364
1888303,Cozy 1BR rooftop (BTS Ploenchit) heart of bangkok,9821998,Pichanee,"Bangkok, Krung Thep Maha Nakhon, Thailand",Khlong Toei,13.73782,100.55179,Entire home/apt,1490,5,0.11,10,7/2/2018,1,16
1645397,Private Apartment,8191888,Nan,"Bangkok,10110, Thailand",Vadhana,13.73972,100.55779,Private room,1325,30,0.16,20,6/23/2016,6,365
1647608,iSanook Suite 34 sqm 1,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73288,100.52328,Private room,1900,30,0.13,16,2/24/2023,55,330
1657411,Near Suvarnabhumi Airport,8362130,Luckana,"Bangkok, Thailand",Lat Krabang,13.719,100.73172,Entire home/apt,1396,1,0.49,63,2/28/2020,2,365
1897982,Suvarnabhumi free transfer,8362130,Luckana,"Bangkok, Thailand",Lat Krabang,13.7196,100.73106,Entire home/apt,1653,1,0.34,43,3/3/2020,2,365
1898332,"Apr. for rent full fur 1 bedroom, monthly",4837310,Veesa,,Bang Na,13.67805,100.62451,Private room,,180,,0,,1,0
1920431,Apartment with cafe food massage,9955279,Panu,,Lat Krabang,13.72021,100.75534,Private room,560,1,0.08,1,7/3/2023,1,364
1661636,City Center Retreat | Private Bathroom | A/C,1927968,Evan,"Bangkok, Krung Thep Maha Nakhon, Thailand",Sathon,13.720548,100.54697,Entire home/apt,614,1,1.74,227,5/27/2024,49,358
1662207,unit A-Sweet Studio- 2 guests,8807437,Oillie," BangkokYai, Bangkok, Thailand",Bangkok Yai,13.74266,100.47679,Entire home/apt,1650,1,0.07,9,1/8/2023,11,364
1926489,Ideo Blucove Sukhumvit Bangkok,9434109,Sander,,Bang Na,13.67998,100.61074,Entire home/apt,1500,29,,0,,1,365
1665776,1 Bedroom with Twin Beds- 2 guests,8807437,Oillie,"Isaraphab Rd, Bangkok, Thailand",Bangkok Yai,13.74286,100.47575,Entire home/apt,1950,1,0.04,4,3/28/2018,11,364
1933894,"2-Storeied Bighouse,3br3ฺbth,Near Park/BTS/Airport",9509219,Pee,"Bangkok, Krung Thep Maha Nakhon, Thailand",Pra Wet,13.70004,100.6787,Entire home/apt,,365,0.04,4,12/3/2023,9,179
1665970,1 Bedroom with a Double Bed- 2 guests,8807437,Oillie," Isaraphab Rd, Bangkok, Thailand",Bangkok Yai,13.74162,100.47567,Entire home/apt,1950,1,0.12,3,1/6/2023,11,364
1666361,2 Bedrooms with two double beds for 4 people,8807437,Oillie," BangkokYai, Bangkok 10600, Thailand",Bangkok Yai,13.74308,100.47737,Entire home/apt,3000,1,0.01,1,1/10/2016,11,364
1936939,Baan Nampetch Hostel(Twinbed W),8626494,Paula,,Phra Nakhon,13.76032,100.50069,Private room,,1,1.06,136,1/19/2020,7,365
1937830,Private Apartment Studio,8191888,Nan,"Bangkok, Wattana, Thailand",Vadhana,13.74741,100.56178,Entire home/apt,1325,1,0.96,123,4/17/2024,6,362
1669918,Condominium 190 m2,8841731,Sylvain Et Takae,"Bangkok, Thailand",Khlong Toei,13.72387,100.57261,Private room,1377,3,0.15,20,1/5/2019,1,269
1685582,Urban Oasis: Tranquil Retreat in Central Bangkok,1927968,Evan,"Bangkok, Krung Thep Maha Nakhon, Thailand",Sathon,13.720785,100.547241,Entire home/apt,614,1,1.54,201,5/19/2024,49,341
1943048,"Best nr Chatujak, MRT, BTS free wifi&fNetflix",9906827,Nokiko,"Jatujak, Bangkok, Thailand",Chatu Chak,13.81694,100.56451,Entire home/apt,1469,1,2.7,341,6/3/2024,1,336
1704776,NEw Pro!!  Bungalow Bkk Centre,2129668,Wimonpak,,Bang Kho laen,13.69757,100.5288,Entire home/apt,1000,250,0.14,18,8/3/2017,44,365
1765918,2BR apt in a cozy neighborhood,9279712,Jing,"Bangkok, Thailand",Phaya Thai,13.77486,100.54272,Entire home/apt,1814,10,1.1,142,6/1/2024,3,242
1953657,2 Bedrooms fit for family/58 sqm./4 mins to BTS,10099278,Karjsanit,"Bangkok, Thailand",Vadhana,13.7085,100.60039,Entire home/apt,1300,28,0.52,67,5/30/2024,1,305
1961981,S1 hostel (Dorm) Sathorn Bangkok,10138065,S1,"Bangkok, Thailand",Sathon,13.72157,100.54509,Shared room,380,1,0.78,91,2/23/2024,3,365
1791481,Nice and Quiet condo near BTS Onnut,9399478,Piyakorn,"Bangkok, Krung Thep Maha Nakhon, Thailand",Khlong Toei,13.70719,100.59936,Entire home/apt,,30,0.64,76,5/31/2019,1,0
1963939,Parkview BKK/ Cozy studio room/ Pratunam market,10146514,Benja,"Khet Ratchathewi, Krung Thep Maha Nakhon, Thailand",Ratchathewi,13.75650176,100.5416617,Private room,999,1,0.35,5,2/17/2024,5,250
1793000,The Duplex - Asoke- Luxury 92sqm,9407280,Timo,"Bangkok, Thailand",Vadhana,13.74668,100.56137,Entire home/apt,4718,25,2.26,292,2/22/2024,1,327
1816517,1 BR condominium center BKK +NETFLIX+55SQM,8492603,Sudhichai,"Bangkok, Thailand",Ratchathewi,13.75351,100.53308,Entire home/apt,1299,24,0.61,77,6/17/2023,1,149
1975849,1 Bdrm in Saphan Kwai near BTS/MRT/JJ 30 day min.,8480912,Chris And Lek,"Bangkok, Thailand",Phaya Thai,13.79128,100.54935,Entire home/apt,1000,7,0.31,39,2/1/2024,1,111
1817644,Baan Nampetch Hostel for 4 guest.,8626494,Paula,,Phra Nakhon,13.76044,100.50095,Private room,1500,1,0.21,24,3/4/2024,7,365
1976962,River Side Luxury View,10204823,Jahidul,,Yan na wa,13.70497,100.55134,Private room,,1,,0,,1,0
1821471,Baan Nampetch Hostel (Budget Double bedroom),8626494,Paula,,Phra Nakhon,13.76222,100.50212,Hotel room,850,1,1.21,156,4/9/2024,7,365
1823321,กรองทองแมนชั่น (ลาดพร้าว 81),9545111,Penjit,,Wang Thong Lang,13.78938,100.6134,Private room,600,1,,0,,1,365
1980886,New and Modern Spacious Apartment,10222460,Preeda,"Bangkok, Thailand",Phra Khanong,13.6937,100.59897,Entire home/apt,,3,,0,,1,0
2541148,"Wifi. Kitchen. Natural Light, 1 bedrm, 200m toBTS",13012967,Bee,"Bangkok, Krung Thep Maha Nakhon, Thailand",Phra Khanong,13.70488,100.60475,Entire home/apt,,7,0.09,10,1/24/2019,1,362
1982413,Hip Room ♥ Of BKK+River+BTS+WIFI,3346331,Bee,,Sathon,13.71278,100.5156,Entire home/apt,861,2,3.6,461,6/7/2024,7,300
2542746,Spacious 1BR with Spectacular View,13020066,Ome,"Bangkok, Thailand",Khlong Toei,13.72635,100.57211,Entire home/apt,2204,3,2.03,252,6/10/2024,3,215
1986193,Condo QUATTRO @Thonglor Near BTS,10246374,Arika,"Bangkok, Thailand",Vadhana,13.72873,100.58039,Entire home/apt,1985,10,0.16,20,4/22/2024,3,55
2018775,Big quiet Studio for weekly monthly long term Stay,7454779,Lily Duangdao,"Khet Sathon, Krung Thep Maha Nakhon, Thailand",Sathon,13.720317,100.54586,Private room,,2,0.58,14,9/27/2023,15,0
2547082,iSanook Studio 32 sqm 4,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73386,100.52322,Private room,2064,30,,0,,55,264
2018784,3 Private Room 3 King 3 Bath Lumphini MRT Sathorn,7454779,Lily Duangdao,,Sathon,13.72133651,100.5461245,Private room,,2,,0,,15,0
2064413,BH : Double Room - Near BTS,8664261,Kriengkrai,,Sathon,13.71659,100.51588,Private room,,1,,0,,6,0
2548283,iSanook Suite Deluxe 45 sqm 4,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73227,100.52112,Private room,2850,30,0.02,3,2/18/2018,55,310
2065536,Room + Shared Shower Room near BTS,8664261,Kriengkrai,,Sathon,13.71496,100.51406,Private room,,1,,0,,6,0
2065699,BANGKOK HUB Studio Room+Shower Room,8664261,Kriengkrai,"Bangkok, Thailand",Sathon,13.718,100.51573,Private room,,1,,0,,6,0
2548310,iSanook Suite 34 sqm 5,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.7319,100.52202,Private room,,30,0.09,11,12/21/2022,55,330
2067731,BANGKOK HUB : Standard Double Room,8664261,Kriengkrai,,Sathon,13.71662,100.51572,Shared room,,1,0.02,2,1/1/2019,6,0
2561402,Nantiruj - 54 sqm Studio One-bedroom (S6) @Nana,11772331,Nantiruj,"Bangkok, Thailand",Khlong Toei,13.73833,100.55635,Private room,1700,2,0.34,41,2/11/2024,12,363
2068795,Wow! Entire 3 story house in Bangkok,9390848,VeeZa,"Bangkok, Krung Thep Maha Nakhon, Thailand",Dusit,13.77537,100.52383,Entire home/apt,3594,1,3.12,341,6/22/2024,1,350
2068972,State tower riverview 42th freewifi,10581237,Anchana,,Bang Rak,13.72225,100.51642,Private room,2061,30,0.08,10,9/2/2015,4,365
2069445,1Br riverview 42th State tower wifi,10581237,Anchana,,Bang Rak,13.72221,100.51568,Private room,2061,30,0.02,2,1/11/2015,4,365
2070131,"Cozy Studio by BTS: Wifi, Pool #2",1780407,Feb,,Phra Khanong,13.69821,100.60626,Entire home/apt,616,120,0.64,82,3/31/2024,6,112
2578949,"Bangkok,Room  near JJ market/BTS",12886109,Darawan,"Bangkok, Krung Thep Maha Nakhon, Thailand",Chatu Chak,13.81674,100.56603,Private room,,30,,0,,1,0
2579342,iSanook Suite Deluxe 45 sqm 5,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73217,100.52297,Private room,2850,30,0.01,1,3/24/2014,55,298
2075095,"Top of ""Old Siam""- 17th floor views",368001,Melissa And Kurt,,Phra Nakhon,13.76473,100.49718,Entire home/apt,992,30,0.24,30,6/19/2022,1,206
2586938,iSanook Suite Deluxe 45 sqm 3,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73352,100.52143,Private room,2850,30,0.02,2,3/6/2017,55,298
2076867,U Delight  @ Jatujak Station,10613827,Atsanai,"Bangkok, Krung Thep Maha Nakhon, Thailand",Chatu Chak,13.79844,100.55726,Entire home/apt,650,2,,0,,1,302
2077641,1BR River view 19th State tower,10581237,Anchana,"Bangkok, Thailand",Bang Rak,13.72007,100.51711,Private room,1300,30,0.02,3,1/1/2015,4,365
2077825,Le Siam heritage Residence,10581237,Anchana,,Bang Rak,13.72063,100.51611,Private room,1300,30,,0,,4,365
2084034,Unique 2 bd-apt right above pool,10297749,Tash,"Bangkok, Thailand",Vadhana,13.73332,100.57099,Entire home/apt,2587,6,0.49,62,3/7/2024,2,365
2587195,iSanook Studio 32 sqm 1,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73418,100.5226,Private room,1950,30,0.04,5,10/17/2023,55,315
2590896,Bangkok Homestay near Metro & BTS,13263993,Natty,"Bangkok, Thailand",Bang Sue,13.83165,100.52765,Private room,,2,,0,,1,0
2112940,Great Studio in Great Area 24Sqm.,10772928,Yair,,Suanluang,13.72391131,100.6161486,Entire home/apt,1306,28,0.04,5,1/7/2024,13,364
2604242,Modern apt near airport w/ great night city view,9550104,Krittiya,,Bang Na,13.66352,100.64885,Entire home/apt,950,7,0.3,34,4/30/2024,21,200
2118606,City heart resort style condo.,10802851,Susie,"Phaya Thai, Bangkok, Thailand",Phaya Thai,13.78064,100.54393,Entire home/apt,1469,3,0.05,6,12/25/2014,1,363
2124717,Large cozy Studio in on nut 17,5469970,Yair,"Bangkok, Thailand",Suanluang,13.7234562,100.6183999,Entire home/apt,1286,10,0.08,10,8/10/2017,19,365
2133513,B11-Amazing studio in Onnut 26sqm,10772928,Yair,"Bangkok, Thailand",Suanluang,13.72159,100.61659,Entire home/apt,1099,10,0.12,14,9/14/2023,13,349
2604483,Newly renovated  apartment near the airport,9550104,Krittiya,"Bangkok, Thailand",Bang Na,13.66375,100.64965,Entire home/apt,950,3,0.35,43,11/12/2023,21,192
2135883,Elegant 2-Brm Condo in Heart of Bangkok,10899693,Gerald,"Bangkok, Thailand",Bang Rak,13.72543,100.53838,Entire home/apt,5510,4,1.07,130,4/14/2024,1,148
2637770,Cozy city room by the river,10376122,Thanijchayapha,"Bangkok, Thailand",Yan na wa,13.67892,100.5265,Entire home/apt,,3,,0,,1,0
2656886,The Nest - Cozy Studio top floor,13598910,David,"Bangkok, Thailand",Phra Khanong,13.70309,100.60269,Entire home/apt,2500,30,0.21,21,6/3/2023,7,365
2162578,"3min to BTS, Late Checkout, WiFi, Pool, BNH",1140715,Chonnikan,"Silom, Bangkok, Thailand",Bang Rak,13.72425,100.53087,Entire home/apt,2200,5,1.06,132,6/14/2024,2,188
2657480,The SkyHouse Duplex - Luxury Home,13598910,David,"Bangkok, Thailand",Phra Khanong,13.70482,100.60336,Entire home/apt,3300,28,0.2,17,9/7/2023,7,110
2682899,Luxury 3 Bedrooms Suite @BTS Phrompong,8444643,Kiattisak,"Bangkok, Thailand",Vadhana,13.7361,100.5704,Entire home/apt,6500,100,0.2,25,12/7/2022,59,365
2166902,Sathorn Apt with urban vibe,11057279,Jay,"Krung Thep Maha Nakhon, Thailand",Sathon,13.71663,100.52864,Entire home/apt,939,5,0.91,115,4/21/2024,1,308
2175246,Family Apartment for rent.,11095276,Jirajate,"Bangkok, Thailand",Wang Thong Lang,13.77933,100.61957,Private room,5168,1,,0,,1,365
2708302,Bohemian Apartment (Pradipat-Ari),13859456,Bert,"Bangkok, Thailand",Phaya Thai,13.79203,100.54336,Entire home/apt,,30,1.27,153,7/2/2018,1,24
2178237,"Duplex Riverview, 500 m. from IconSiam",1610754,Sasa,,Khlong San,13.7223,100.50293,Entire home/apt,4408,2,0.15,19,6/12/2024,9,270
2199975,Sarin Place Lodge,11221480,Weerakorn,"Bangkok, Thailand",Chatu Chak,13.82824,100.56594,Entire home/apt,1118,28,0.21,20,1/7/2020,6,364
2712577,Adagio Bangkok Hotel,13882126,Adagio Bangkok,,Khlong Toei,13.71747,100.5804,Private room,1300,1,0.01,1,8/20/2018,5,365
2206432,"Modern, cosy, great pool/gym",1425515,Peter,"Bangkok, Thailand",Huai Khwang,13.74742,100.56678,Entire home/apt,1020,29,0.11,13,2/29/2024,2,359
2234748,E3:New Studio 3KM to BTS- Sukhumvit 77,5469970,Yair,"Bangkok, Thailand",Suanluang,13.72365116,100.6182707,Entire home/apt,1023,28,0.09,9,3/5/2024,19,359
2716261,"10minBTS & Pier, BKK heart+Pool+Gym+Sauna+FastWifi",13899655,Sujira,"Sathorn, Bangkok, Thailand",Sathon,13.71270535,100.5135497,Entire home/apt,850,1,2.54,313,6/11/2024,27,312
2262721,"2BR-Airy,Cosy in Thai Neighbourhood",11554321,Artra,"Bangkok, Thailand",Din Daeng,13.78588,100.56957,Entire home/apt,1595,2,1.5,190,4/17/2024,1,360
2266425,1Br LUXE/BTS Phrakanong/CBD/WiFi,9509219,Pee,"Bangkok, prime area, Thailand",Khlong Toei,13.71166,100.59326,Entire home/apt,,360,0.24,31,8/14/2018,9,89
2279684,BKK PARAGON/Pratunam 5mins BTS 2nd fl.,11495081,Pemigar,"Ratchathewi, Bangkok, Thailand",Ratchathewi,13.74978,100.53301,Entire home/apt,990,3,1.15,129,3/30/2024,12,114
2720747,Authentic Family House,13922814,Phakarat,"Bangkok, Thailand",Bang Sue,13.80733,100.53038,Entire home/apt,1967,2,0.05,6,8/30/2023,1,181
2286703,Urban Oasis | Private Bath | AC,1927968,Evan,"Bangkok, Krung Thep Maha Nakhon, Thailand",Sathon,13.720548,100.54697,Entire home/apt,800,1,1.81,228,6/15/2024,49,360
2723621,Fab Micro Studio wifi- 5 min BTS,2129668,Wimonpak,,Sathon,13.71199,100.5116,Entire home/apt,750,100,0.93,115,1/17/2020,44,365
2726713,Cozy 1 BD apt in Sukhumvit Soi 11,8688342,Andrea,"Bangkok, Krung Thep Maha Nakhon, Thailand",Vadhana,13.74322,100.5564,Entire home/apt,1469,23,0.58,67,5/13/2024,1,147
2740249,AMAZING APARTMENT127Y IN BKK CITY,13944803,Rattana,"Bangkok, Krung Thep Maha Nakhon, Thailand",Phaya Thai,13.78647,100.54773,Private room,,365,0.15,17,8/6/2018,2,0
2294502,✭✭✭✭Cozy Hideawy in BKK Center near MRT Lumpini✭✭✭,1927968,Evan,"Bangkok, Krung Thep Maha Nakhon, Thailand",Sathon,13.720785,100.547241,Entire home/apt,600,1,1.44,181,5/19/2024,49,338
2753594,"Serenity nr JJmarket,malls,MRT+BTS",2530240,Pat,"Bangkok, Chatuchak, Thailand",Chatu Chak,13.81892,100.56602,Entire home/apt,1102,7,0.69,84,1/3/2024,1,339
2297767,Comfortable studio room on Ratchada,10656945,Pantanida,"Bangkok, Thailand",Huai Khwang,13.79216,100.57502,Entire home/apt,620,28,0.29,28,2/11/2024,1,269
2300491,Modern Condo 2 mins walk to Sukhumvit BTS Skytrain,8444643,Kiattisak,"Bangkok, Thailand",Phra Khanong,13.69784,100.60635,Entire home/apt,799,30,0.88,110,3/23/2023,59,365
2778907,LOFT 2 BR Silom- 5 min BTS S Taksin,2129668,Wimonpak,"Bangkok, Thailand",Sathon,13.71759,100.51373,Entire home/apt,1700,1,1.98,244,4/11/2024,44,358
2321290,1BR Cosy & Perfect Location @Asoke BTS/MRT,589801,Jocelyn,"Bangkok, Thailand",Khlong Toei,13.73606,100.55934,Entire home/apt,1829,3,1.21,150,6/9/2024,1,251
2327076,Nantiruj - 64 sqm Deluxe One-bedroom (D1) @Nana,11772331,Nantiruj,"Bangkok, Thailand",Khlong Toei,13.73908,100.55487,Entire home/apt,1530,2,0.18,23,1/10/2020,12,364
2805935,"Only12$, Private Aircondition Room.",5072454,Ko,"Bangkok, Thailand",Saphan Sung,13.77458,100.67411,Private room,390,1,0.16,19,3/25/2024,2,365
2332282,"Cozy Studio by BTS: Wifi, Pool #1",1780407,Feb,,Phra Khanong,13.70396,100.60281,Entire home/apt,1264,180,0.22,27,7/14/2022,6,181
2819341,iSanook Eco Studio 5,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.73427,100.52155,Private room,,30,0.06,7,5/27/2024,55,269
2827032,Private APT,8191888,Nan,,Vadhana,13.74004,100.55907,Private room,,30,0.63,77,4/22/2018,6,364
2343774,quiet relaxing country life in BKK,11969948,Nitchakun,,Saphan Sung,13.76276,100.69127,Entire home/apt,,1,,0,,1,0
2842313,Riverside city5mins BTS can sleep 3,7647775,Hataipat,,Khlong San,13.71303,100.50001,Entire home/apt,1500,2,0.02,3,1/7/2020,5,26
2360167,"Large 2 bedrooms apartment, Silom",12052974,Nisith,"Bangkok, Thailand",Bang Rak,13.72004,100.5186,Entire home/apt,6000,3,0.56,66,3/29/2024,1,349
2870408,"1BR, 2F, Sukhumvit soi31",14672170,Hattori,,Vadhana,13.7427,100.57013,Entire home/apt,1244,14,0.46,52,5/6/2024,1,136
2368241,"Downtown,just 100m. To Siam,MBK,BTS",7647775,Hataipat,"Bangkok, Thailand",Ratchathewi,13.75156,100.52988,Entire home/apt,1417,5,0.59,75,10/28/2019,5,147
2368635,iSanook Eco Studio 6,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.7319,100.52255,Private room,,30,0.06,7,2/11/2023,55,279
2368771,iSanook Studio 32 sqm 5,8663142,ISanook,"Bangkok, Krung Thep Maha Nakhon, Thailand",Bang Rak,13.732,100.52294,Private room,,30,0.03,3,2/7/2022,55,300
2945910,Room Bali Hut..Around the World B&B 中文服務 華語溝通,15039858,Around The World B&B,"Bangkok, Thailand",Suanluang,13.73754,100.63129,Private room,750,1,0.35,40,4/16/2024,9,300
2375378,iSanook Family Suite Deluxe 67 sqm 3,8663142,ISanook,"Bangkok, Thailand",Bang Rak,13.7332,100.52094,Private room,4000,30,0.04,1,8/27/2022,55,298
